,horizon,mse,rmse,mae,mdape,smape,coverage
626,809 days,0.9845636829178305,0.9922518243459321,0.7606786434673689,0.02297932469875009,0.02840227780302649,0.9899543378995433
627,810 days,0.9870836429692327,0.9935208316735149,0.7611456570606261,0.023024420943781848,0.028415756294115177,0.9899543378995433
628,811 days,0.9989642302650281,0.9994819809606516,0.7641556342309604,0.02299860071364885,0.028523050030822897,0.9899543378995433
629,812 days,1.0074597852101455,1.003722962380629,0.7661987313052581,0.02299860071364885,0.028593613671659888,0.9899543378995433
630,813 days,1.0121536010143788,1.006058448110436,0.7669212985610661,0.02297932469875009,0.02861601637202443,0.9899543378995433
631,814 days,1.016274147200966,1.0081042342937392,0.7682189356199942,0.02297932469875009,0.02865905151807142,0.9899543378995433
632,815 days,1.0191745655459532,1.0095417601793168,0.7676370161253421,0.022917552682775066,0.028636339100975333,0.9899543378995433
633,816 days,1.024999564691878,1.0124226215824486,0.7696087573463873,0.022920769440651308,0.028704411762627256,0.9899543378995433
634,817 days,1.029587669733353,1.014685995632813,0.7715863660238259,0.02299860071364885,0.028771950697901953,0.9899543378995433
635,818 days,1.0330795654641283,1.0164052171570788,0.771774960865898,0.02298846653488151,0.028776669301003893,0.9899543378995433
636,819 days,1.0410414445176925,1.020314385137097,0.7727706876467183,0.02297932469875009,0.028810535280408688,0.9899543378995433
637,820 days,1.0431713947273609,1.0213576233266,0.7733582946069865,0.02298846653488151,0.028824826677760408,0.9899543378995433
638,821 days,1.0455871525654061,1.0225395603913847,0.7731207539298136,0.022890258798149956,0.028809966371189055,0.9899543378995433
639,822 days,1.0526376640889499,1.025981317612046,0.7751218367793028,0.022890258798149956,0.028877590847764333,0.9899543378995433
640,823 days,1.0574847407913148,1.0283407707522418,0.7770867999272002,0.022920769440651308,0.02894240854211878,0.9899543378995433
641,824 days,1.0621137805992655,1.0305890454488955,0.7780568996984423,0.022917552682775066,0.028973145743354543,0.9899543378995433
642,825 days,1.0618581611888662,1.0304650218172697,0.7771766206365487,0.02286584154637754,0.028936286673939507,0.9899543378995433
643,826 days,1.0634635166551363,1.0312436747224858,0.7778941727706715,0.02286584154637754,0.02895482401367629,0.9899543378995433
644,827 days,1.076143826484724,1.0373735231269035,0.7820844676544374,0.022917552682775066,0.02909570506073487,0.9899543378995433
645,828 days,1.0875405406730148,1.0428521183144879,0.7861232439106012,0.02299860071364885,0.029230622370937064,0.9899543378995433
646,829 days,1.0877708452799608,1.0429625330183059,0.7869802158950143,0.023034656323367406,0.02925043615659877,0.9899543378995433
647,830 days,1.0894771976754718,1.0437802439572574,0.7877205814691853,0.023034656323367406,0.02926432089780176,0.9899543378995433
648,831 days,1.0940286124156628,1.045958226898026,0.7900169208203738,0.023162487138598725,0.029335807720886186,0.9899543378995433
649,832 days,1.0934794502235703,1.045695677634545,0.7900408156808036,0.023162487138598725,0.029329757888697107,0.9899543378995433
650,833 days,1.0932023270302227,1.0455631626210933,0.7905574994431398,0.023162487138598725,0.029339426357329234,0.9899543378995433
651,834 days,1.0968970204655908,1.047328516018537,0.7918210993293113,0.023034656323367406,0.02937680900832362,0.9899543378995433
652,835 days,1.0994522258303756,1.0485476745624758,0.793822492294722,0.023193670908868595,0.029438978734195508,0.9899543378995433
653,836 days,1.100346315429633,1.048973934580661,0.7945910093803302,0.023143045145027543,0.029458425081097767,0.9899543378995433
654,837 days,1.1405292639284006,1.0679556469855855,0.7995020676785375,0.023143045145027543,0.029631043934044383,0.989041095890411
655,838 days,1.1413832205604975,1.0683553812100623,0.8003870995937846,0.023193670908868595,0.029652023650902058,0.989041095890411
656,839 days,1.144648145876343,1.0698823046841848,0.8025020298187163,0.023251018025761794,0.029715042728205205,0.989041095890411
657,840 days,1.1448914396170982,1.0699959998135966,0.80330874592255,0.023251018025761794,0.029730929046002018,0.9894977168949771
658,841 days,1.1454142837976873,1.0702402925500831,0.8043935447225028,0.02333140324796355,0.029755750254828885,0.9899543378995433
659,842 days,1.1455389074517648,1.0702985132437421,0.8050233036427359,0.02333140324796355,0.029767062227116888,0.9899543378995433
660,843 days,1.1425728677371105,1.0689120018678389,0.8039479949160412,0.02333140324796355,0.029717432165498953,0.9899543378995433
661,844 days,1.1403100403371627,1.0678530050232395,0.8031328830991395,0.02333140324796355,0.0296740393939871,0.9899543378995433
662,845 days,1.1402631270194297,1.0678310386102428,0.8035173163220692,0.02333140324796355,0.029674681233058203,0.9899543378995433
663,846 days,1.1432556768986444,1.0692313486325793,0.8047947180501618,0.023397635737653244,0.029707088860735358,0.9899543378995433
664,847 days,1.1462163252492852,1.0706149285570816,0.8058452848256928,0.02346845849304819,0.029731034894026495,0.9899543378995433
665,848 days,1.1479010101643616,1.0714014234470484,0.8068329439821215,0.023526066969038233,0.029752641055750248,0.9899543378995433
666,849 days,1.1478959273233007,1.0713990513918241,0.8066484276537226,0.023526066969038233,0.029735862867743754,0.9899543378995433
667,850 days,1.149968413540841,1.0723658021127125,0.8083071198293388,0.02346845849304819,0.02978010718422242,0.9899543378995433
668,851 days,1.1482268339177233,1.071553467596332,0.8072197455666157,0.023526066969038233,0.029730388231849734,0.9899543378995433
669,852 days,1.1436265777315704,1.0694047773091209,0.8058641499548864,0.02333140324796355,0.02966467637931173,0.9904109589041096
670,853 days,1.141296209849564,1.0683146586327288,0.8056964871939515,0.023397635737653244,0.029641830832924033,0.9908675799086758
671,854 days,1.1456056670400512,1.070329700157877,0.8076050223876071,0.02357349088773056,0.029695421418856126,0.9908675799086758
672,855 days,1.1445048771383879,1.069815347215765,0.8069287708004891,0.023526066969038233,0.029659346296472197,0.9908675799086758
673,856 days,1.146249762296569,1.070630544257247,0.8076160267066544,0.023526066969038233,0.029669881383316107,0.9908675799086758
674,857 days,1.1507679467985437,1.0727385267615515,0.8101358077367892,0.023670785066663553,0.029746389769998306,0.9908675799086758
675,858 days,1.1529697594371977,1.0737642941713035,0.812123320454307,0.023742053180489598,0.02980673831836363,0.9908675799086758
676,859 days,1.1560743764323194,1.0752089919789172,0.8145788736616438,0.024103143973038817,0.029878676286347834,0.9908675799086758
677,860 days,1.1592048417938774,1.0766637552150984,0.8165454566670283,0.024103143973038817,0.0299330260167003,0.9908675799086758
678,861 days,1.1636183308874288,1.0787114215059692,0.8188642589195849,0.024190832054570104,0.030002024767532158,0.9908675799086758
679,862 days,1.1699597651590694,1.0816467839174992,0.8220354633708997,0.024468864928253273,0.03009701745531579,0.9908675799086758
680,863 days,1.1736055307717679,1.0833307577890363,0.8243131673385173,0.024517860364564825,0.03015835473432286,0.9908675799086758
681,864 days,1.1752105558858363,1.0840712872712,0.8255226717845247,0.024540940225140265,0.03018500803008148,0.9908675799086758
682,865 days,1.1799240875850638,1.0862431070368475,0.8280718430360363,0.024657261154125178,0.03025967026292893,0.9908675799086758
683,866 days,1.1797557146747735,1.0861656018650072,0.8284139845634277,0.024748888690721563,0.03026264311380577,0.9908675799086758
684,867 days,1.158881576581854,1.0765136211780388,0.8250766693582663,0.024635940152110174,0.03012320060559264,0.991324200913242
685,868 days,1.1401957016164344,1.0677994669489372,0.8233906623826984,0.024686189005320193,0.030039870769329506,0.9917808219178083
686,869 days,1.1414204322799453,1.0683727964900385,0.8242214404066645,0.024686189005320193,0.03005869842970069,0.9917808219178083
687,870 days,1.140857435653355,1.0681092807636094,0.823767703488685,0.024540940225140265,0.030032967071750134,0.9917808219178083
688,871 days,1.1397572897456079,1.06759415966256,0.8233243915633206,0.024540940225140265,0.03000568101246322,0.9917808219178083
689,872 days,1.1366065673238634,1.0661175204093887,0.8213330364878592,0.024483483720740763,0.029925531489640455,0.9917808219178083
690,873 days,1.13627479492767,1.0659619106364306,0.8212079827814553,0.024483483720740763,0.029912563716128257,0.9917808219178083
691,874 days,1.1364376373664662,1.066038290759983,0.8212418106242995,0.024517860364564825,0.029904520778171777,0.9917808219178083
692,875 days,1.1386835357272633,1.06709115624077,0.8224707273775568,0.024635940152110174,0.02993628112659425,0.9917808219178083
693,876 days,1.140187635502727,1.0677956899626102,0.8234826403632605,0.024635940152110174,0.029962398719428643,0.9917808219178083
694,877 days,1.14168394051608,1.0684961116055032,0.8244050502333244,0.024635940152110174,0.02998512456589919,0.9917808219178083
695,878 days,1.1447953813220642,1.0699511116504643,0.8265194820075209,0.024657261154125178,0.030048826992059335,0.9917808219178083
696,879 days,1.1487600151322608,1.0718022276204975,0.8294026746703521,0.024788159866214632,0.030137173605050447,0.9917808219178083
697,880 days,1.150483415265034,1.0726058993241805,0.8302724644336806,0.024788159866214632,0.030155831307474065,0.9917808219178083
698,881 days,1.1527525499997053,1.0736631454975556,0.8314554851572978,0.024788159866214632,0.03018356926167142,0.9917808219178083
699,882 days,1.1568119953633207,1.0755519491699694,0.8332841819103164,0.024795202828757232,0.030233479382722948,0.9917808219178083
700,883 days,1.1658723950921215,1.0797557108402445,0.8370621657041606,0.024804226101506094,0.030351736961463944,0.9917808219178083
701,884 days,1.1720765431755087,1.082624839533764,0.8399424277401485,0.024804226101506094,0.03043717367442536,0.9917808219178083
702,885 days,1.174961367627684,1.0839563495029143,0.8415718305999894,0.024918496988313676,0.030482122192682093,0.9917808219178083
703,886 days,1.1767483538920036,1.0847803251774082,0.8424724693032837,0.02513295489442069,0.030501626264382232,0.9917808219178083
704,887 days,1.1857465992844378,1.088919923265452,0.8450291208128726,0.02512491789213212,0.03058022706340023,0.9917808219178083
705,888 days,1.1990537997790718,1.0950131505050849,0.8490845780740723,0.02512491789213212,0.030711150211676592,0.9917808219178083
706,889 days,1.206357883772409,1.098343244970537,0.8511807467429213,0.02512491789213212,0.030773498078620738,0.9917808219178083
707,890 days,1.21345900408434,1.1015711525291227,0.8527998284599694,0.024970952192940703,0.030817212883005263,0.9917808219178083
708,891 days,1.2221054699073592,1.1054887923029157,0.8546280960931705,0.024918496988313676,0.030870525406822287,0.9917808219178083
709,892 days,1.2273894457155565,1.1078760967344483,0.8567317911786895,0.024918496988313676,0.03093210634098109,0.9917808219178083
710,893 days,1.2398111846106086,1.1134680887257653,0.8604429479458932,0.024918496988313676,0.03105654336913558,0.9917808219178083
711,894 days,1.246766738042769,1.116587093800913,0.8642092859437498,0.025162261197474778,0.031176707536318238,0.9917808219178083
712,895 days,1.254374469183022,1.1199886022558543,0.8678454764187921,0.02525175287118744,0.031288344156492856,0.9917808219178083
713,896 days,1.2503780139986922,1.1182030289704514,0.8685172834594146,0.02525175287118744,0.03129214835848074,0.9922374429223745
714,897 days,1.2415323770373379,1.1142407177254554,0.8678292110071968,0.02535604873584416,0.03124144897031742,0.9931506849315068
715,898 days,1.2449811893995388,1.1157872509576092,0.8698258499724836,0.02548911301960473,0.03129024244715123,0.993607305936073
716,899 days,1.2487522227352181,1.1174758264657085,0.8722648392598904,0.025676704991822615,0.0313653090118852,0.993607305936073
717,900 days,1.2503295292810634,1.1181813490132375,0.8735314661993429,0.025749595070121218,0.03139538126892638,0.9940639269406393
718,901 days,1.2508250041018754,1.1184028809431221,0.8748707343706742,0.025749595070121218,0.03142664181332495,0.9945205479452055
719,902 days,1.2527062225485073,1.1192435939278398,0.8762189916407922,0.025872724580972575,0.03146050620730557,0.9945205479452055
720,903 days,1.2525086069121414,1.1191553095581244,0.8761855380369469,0.02590290279042136,0.031445375778329863,0.9945205479452055
721,904 days,1.2564960393723048,1.1209353412986427,0.8775993333168404,0.025872724580972575,0.03148281105766915,0.9945205479452055
722,905 days,1.262790248650295,1.1237394042438376,0.8799910100933281,0.02590290279042136,0.03155634950023957,0.9945205479452055
723,906 days,1.273619718982944,1.1285476148496987,0.8834601984012216,0.02592812568431826,0.03166836182824141,0.9945205479452055
724,907 days,1.2794036159218254,1.1311072521745342,0.8864937269785405,0.026094231531018627,0.03176698002352354,0.9945205479452055
725,908 days,1.275319412859021,1.1293004085977394,0.8849884510337543,0.026069735284531756,0.031698589574871615,0.9945205479452055
726,909 days,1.2682450222297361,1.1261638523011366,0.8818988099713391,0.02592812568431826,0.031570825404735575,0.9945205479452055
727,910 days,1.2699473243725197,1.126919395685654,0.8829648926753325,0.026040184676255382,0.031590439961228574,0.9945205479452055
728,911 days,1.2789459303203599,1.1309049165691871,0.8853331549848349,0.026040184676255382,0.03166452633021643,0.9945205479452055
729,912 days,1.282472665222896,1.1324630966273894,0.8869266148014517,0.026040184676255382,0.03170991822273919,0.9945205479452055
730,913 days,1.2816252967652746,1.132088908507311,0.8864116939845977,0.025918254451755735,0.031676995135980206,0.9945205479452055
731,914 days,1.2804710418342726,1.1315790037970272,0.8862311686139598,0.025918254451755735,0.031657197202517,0.9945205479452055
732,915 days,1.2810023066217873,1.1318137243476893,0.8868986224500031,0.025918254451755735,0.03167052637460243,0.9945205479452055
733,916 days,1.2835674666314494,1.132946365293366,0.88859457601242,0.02592812568431826,0.0317214872006926,0.9945205479452055
734,917 days,1.296162114852359,1.138491157125236,0.8929646370573099,0.02592812568431826,0.03186716321747688,0.9945205479452055
735,918 days,1.3035589659824602,1.1417350682108613,0.8956908074346321,0.026069735284531756,0.031954086465468164,0.9945205479452055
736,919 days,1.3098639641064203,1.144492885127042,0.8982851568501276,0.026094231531018627,0.03203492354977945,0.9945205479452055
737,920 days,1.3201347178337852,1.1489711562235951,0.9019867076235066,0.026168742337571296,0.0321560397239315,0.9945205479452055
738,921 days,1.3273157818546995,1.1520919155408997,0.9050388840434009,0.026356858936347663,0.03225453378205945,0.9945205479452055
